"BFY","FTYP","FUNDTYPE","DEPARTMENT","RSRC","REVSOURCE","BUDCURR","REVBFY"
"2025","INSV","Internal Service Fund","Transportation and Public Works","6100","Sales Tax Revenues","0","0"
"2025","INSV","Internal Service Fund","Transportation and Public Works","7045","After Hours Inspection","99 000","419 857,51"
"2025","INSV","Internal Service Fund","Transportation and Public Works","8495","City Contribution To Life","0","0"
"2025","INSV","Internal Service Fund","Transportation and Public Works","8496","City Contribution To Health Fund","0","0"
"2025","INSV","Internal Service Fund","Transportation and Public Works","8706","Employee Contribution To Emsp","0","0"
"2025","INSV","Internal Service Fund","Transportation and Public Works","9417","Intrd Rev-GO Bond Reimbursement","12 688 196","11 035 597,55"
"2025","INSV","Internal Service Fund","Transportation and Public Works","9418","Intrd Rev-GF Reimb for Non-Bond Projects","1 330 195","1 330 195"
"2025","INSV","Internal Service Fund","Transportation and Public Works","9419","Intrd Rev-SDM Reimb for Non-Bond Projects","72 450","72 450"
"2025","INSV","Internal Service Fund","Transportation and Public Works","9420","Intrd Rev-DWU Reimb for Non-Bond Projects","1 570 609","890 450,57"
"2025","INSV","Internal Service Fund","Park and Recreation","8495","City Contribution To Life","0","0"
"2025","INSV","Internal Service Fund","Park and Recreation","8496","City Contribution To Health Fund","0","0"
"2025","INSV","Internal Service Fund","Park and Recreation","8706","Employee Contribution To Emsp","0","0"
"2025","INSV","Internal Service Fund","Park and Recreation","9417","Intrd Rev-GO Bond Reimbursement","4 139 616","864 603,3"
"2025","INSV","Internal Service Fund","Park and Recreation","9418","Intrd Rev-GF Reimb for Non-Bond Projects","579 667","2 201 368,37"
"2025","INSV","Internal Service Fund","Procurement Services","7211","Chgs Serv-City Wide Over/Short","0","-9,89"
"2025","INSV","Internal Service Fund","Procurement Services","7403","Chgs Serv-Postage Sales","566 000","804 034,63"
"2025","INSV","Internal Service Fund","Procurement Services","7407","Chgs Serv-Supply Sales","73 050","73 569,38"
"2025","INSV","Internal Service Fund","Procurement Services","7511","Development Impact Review Fee","0","-0,97"
"2025","INSV","Internal Service Fund","Procurement Services","7543","Sales Non Taxable","32 000","2 354,16"
"2025","INSV","Internal Service Fund","Procurement Services","7894","Rebates revenues","55 000","20 702,6"
"2025","INSV","Internal Service Fund","Procurement Services","8100","Interest On Pooled Invest-Cash","0","206 990,4"
"2025","INSV","Internal Service Fund","Procurement Services","8104","Accrued Interest On Poold Inv","0","-7 820,39"
"2025","INSV","Internal Service Fund","Procurement Services","8116","Amortized Discount/Premium Int","0","55 374,56"
"2025","INSV","Internal Service Fund","Procurement Services","8420","Misc-Handling Charges","1 200 000","770 061,64"
"2025","INSV","Internal Service Fund","Procurement Services","8424","Misc-Taxable Sales","60 000","80 065,07"
"2025","INSV","Internal Service Fund","Procurement Services","8428","Misc-Misc Revenue","0","40,92"
"2025","INSV","Internal Service Fund","Procurement Services","8432","Misc-Sale Cty Surp Prp/Non Tx","55 000","36 203,84"
"2025","INSV","Internal Service Fund","Procurement Services","8446","Misc-Sale Cty Surp Prp/Txbl Sl","65 000","133 745"
"2025","INSV","Internal Service Fund","Procurement Services","8495","City Contribution To Life","0","0"
"2025","INSV","Internal Service Fund","Procurement Services","8496","City Contribution To Health Fund","0","0"
"2025","INSV","Internal Service Fund","Procurement Services","9303","Copy Service Sales Non Taxable","300 000","459 505,74"
"2025","INSV","Internal Service Fund","Procurement Services","R114","Gain/Loss Sale Of Investment","0","-1 196,63"
"2025","OTHO","Other Operating Fund","Information and Technology Services","7911","9-1-1 Service Receipts","7 187 048","7 666 312,05"
"2025","OTHO","Other Operating Fund","Information and Technology Services","7912","Wireline Revenues","7 978 634","9 009 980,13"
"2025","OTHO","Other Operating Fund","Information and Technology Services","7913","Cama Trunk Revenue","3 785","0"
"2025","OTHO","Other Operating Fund","Information and Technology Services","8100","Interest On Pooled Invest-Cash","117 107","649 058,11"
"2025","OTHO","Other Operating Fund","Information and Technology Services","8104","Accrued Interest On Poold Inv","0","6 044,44"
"2025","OTHO","Other Operating Fund","Information and Technology Services","8116","Amortized Discount/Premium Int","0","163 935,72"
"2025","OTHO","Other Operating Fund","Information and Technology Services","8495","City Contribution To Life","0","0"
"2025","OTHO","Other Operating Fund","Information and Technology Services","8496","City Contribution To Health Fund","0","0"
"2025","OTHO","Other Operating Fund","Information and Technology Services","R114","Gain/Loss Sale Of Investment","0","-3 598,95"
"2025","OTHO","Other Operating Fund","Office of Risk Management","8100","Interest On Pooled Invest-Cash","0","90 709,75"
"2025","OTHO","Other Operating Fund","Office of Risk Management","8104","Accrued Interest On Poold Inv","0","209,48"
"2025","OTHO","Other Operating Fund","Office of Risk Management","8116","Amortized Discount/Premium Int","0","28 116,52"
"2025","OTHO","Other Operating Fund","Office of Risk Management","8495","City Contribution To Life","0","0"
"2025","OTHO","Other Operating Fund","Office of Risk Management","8496","City Contribution To Health Fund","0","0"
"2025","OTHO","Other Operating Fund","Office of Risk Management","8706","Employee Contribution To Emsp","0","0"
"2025","OTHO","Other Operating Fund","Office of Risk Management","9201","Intfd Rev-Tran Fr Othr Fds-Rev","7 327 556","7 327 556"
"2025","OTHO","Other Operating Fund","Office of Risk Management","R114","Gain/Loss Sale Of Investment","0","-427,53"
"2025","OTHO","Other Operating Fund","Human Resources","8495","City Contribution To Life","0","0"
"2025","OTHO","Other Operating Fund","Human Resources","8496","City Contribution To Health Fund","2 151 595","0"
"2025","OTHO","Other Operating Fund","Human Resources","9201","Intfd Rev-Tran Fr Othr Fds-Rev","0","1 993 711,85"
"2025","OTHS","Other - State Reimbursements","Aviation","6390","Lics/Pmts-Ambulance","0","0"
"2025","OTHS","Other - State Reimbursements","Aviation","6393","Lics/Pmts-Emergency Wrecker Fee","0","0"
"2025","OTHS","Other - State Reimbursements","Aviation","6394","Lics/Pmts-Transportation for Hire","0","0"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","6390","Lics/Pmts-Ambulance","72 342","50 952"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","6391","Lics/Pmts-Vehicle Immobilization","0","3 367"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","6392","Lics/Pmts-Motor Vehicle Tow","33 808","27 385"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","6393","Lics/Pmts-Emergency Wrecker Fee","121 335","77 817"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","6394","Lics/Pmts-Transportation for Hire","244 023","332 585"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","7456","Misc for Services","48 026","0"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","8495","City Contribution To Life","0","0"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","8496","City Contribution To Health Fund","0","0"
"2025","OTHS","Other - State Reimbursements","Transportation and Public Works","8706","Employee Contribution To Emsp","0","0"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","6001","Prop.Taxs-Real Est-Current","423 376 703","93 461 861,54"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","6002","Prop.Taxs-Rl Est-Pr Rolls","-1 560 302","323 142 468,66"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","6007","Prop.Taxs-Penalty & Interest","2 805 208","1 407 798,16"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","8100","Interest On Pooled Invest-Cash","0","1 764 135,58"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","8104","Accrued Interest On Poold Inv","0","-32 321,25"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","8116","Amortized Discount/Premium Int","0","726 754,96"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","8125","Interest On Pooled Invest-Coup","2 500 000","0"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","8585","Revenue-GO 2010B BABS Subsidy","639 015","0"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","9201","Intfd Rev-Tran Fr Othr Fds-Rev","30 083 920","0"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","9204","Interfund Transfer-Pension Obligation Bond","19 527 098","0"
"2026","DSGO","General Obligation Debt Service","Office of Budget and Management Services","R114","Gain/Loss Sale Of Investment","0","59 035,7"
"2026","EFOP","Enterprise Operating Fund","Aviation","7437","Facility Maintenance Charge-Tenants","0","18 600"
"2026","EFOP","Enterprise Operating Fund","Aviation","7701","CBP International Arrival Fee","1 400 000","638 653,58"
"2026","EFOP","Enterprise Operating Fund","Aviation","7702","TNC Revenues","4 638 284","1 659 531,61"
"2026","EFOP","Enterprise Operating Fund","Aviation","7703","Badging Fees","540 000","422 400"
"2026","EFOP","Enterprise Operating Fund","Aviation","7704","Conference Room  Rental Fee","9 500","653"
"2026","EFOP","Enterprise Operating Fund","Aviation","7705","Non-Signatory Airlines Landing Fee","876 565","732 888,63"
"2026","EFOP","Enterprise Operating Fund","Aviation","7706","GA Landing Fee","7 500 000","3 980 167,13"
"2026","EFOP","Enterprise Operating Fund","Aviation","7707","DAL Ground/Field Rental","12 850 710","7 449 482,53"
"2026","EFOP","Enterprise Operating Fund","Aviation","7708","DAL Terminal Rental","56 292 896","32 622 453,17"
"2026","EFOP","Enterprise Operating Fund","Aviation","7709","DEA Ground/Field Rental","1 205 409","680 213,82"
"2026","EFOP","Enterprise Operating Fund","Aviation","7710","Concession Revenue: Food/Beverage","14 240 091","5 191 975,07"
"2026","EFOP","Enterprise Operating Fund","Aviation","7711","Concession Revenue: Retail","5 688 241","2 057 445,37"
"2026","EFOP","Enterprise Operating Fund","Aviation","7712","Concession Revenue: Advertising & Misc","2 151 199","1 288 863,58"
"2026","EFOP","Enterprise Operating Fund","Aviation","7713","Concession Revenue: NTTA (Unpaid Trip Fees)","0","3 210"
"2026","EFOP","Enterprise Operating Fund","Aviation","7714","Concession Revenue: DEA Concession Revenue","12 500","8 085,57"
"2026","EFOP","Enterprise Operating Fund","Aviation","7715","Concession Revenue: Garage Parking","22 051 867","5 867 164,75"
"2026","EFOP","Enterprise Operating Fund","Aviation","7716","Concession Revenue: Valet","4 265 868","1 688 285,72"
"2026","EFOP","Enterprise Operating Fund","Aviation","7717","Concession Revenues: NTTA","23 381 529","4 245 315,77"
"2026","EFOP","Enterprise Operating Fund","Aviation","7718","Concession Revenue: Love Connection & Others","1 008 128","494 263,35"
"2026","EFOP","Enterprise Operating Fund","Aviation","7808","Chgs Serv-Rental-Off Airport","1 291 825","411 805,87"
"2026","EFOP","Enterprise Operating Fund","Aviation","7809","Chgs Serv-Aviation Landing Fee","30 680 212","14 259 544,88"
"2026","EFOP","Enterprise Operating Fund","Aviation","7811","Chgs Serv-Aviation Concessions","14 079 064","4 506 641,14"
"2026","EFOP","Enterprise Operating Fund","Aviation","7812","Chgs Serv-Aviatin Fuel Flow Fe","195 000","79 749,03"
"2026","EFOP","Enterprise Operating Fund","Aviation","7813","Chgs Serv-Service Charges","228 058","175 935,66"
"2026","EFOP","Enterprise Operating Fund","Aviation","7814","Rental On Airport Non Taxable","2 791 852","1 857 766,44"
"2026","EFOP","Enterprise Operating Fund","Aviation","7821","Cable Television Installation","195 000","8 646,38"
"2026","EFOP","Enterprise Operating Fund","Aviation","7856","Chgs Serv-Late Paymt Penal-Wt","10 000","0"
"2026","EFOP","Enterprise Operating Fund","Aviation","8100","Interest On Pooled Invest-Cash","400 000","1 774 440,79"
"2026","EFOP","Enterprise Operating Fund","Aviation","8104","Accrued Interest On Poold Inv","80 000","124 888,31"
"2026","EFOP","Enterprise Operating Fund","Aviation","8116","Amortized Discount/Premium Int","40 000","732 759,61"
"2026","EFOP","Enterprise Operating Fund","Aviation","8415","Misc-Sale of Fixed Assets","0","-12 900"
"2026","EFOP","Enterprise Operating Fund","Aviation","8428","Misc-Misc Revenue","600 583","235 398,02"
"2026","EFOP","Enterprise Operating Fund","Aviation","8432","Misc-Sale Cty Surp Prp/Non Tx","0","6 850"
"2026","EFOP","Enterprise Operating Fund","Aviation","8437","Misc-Gain On Sle Of Fxd Asset","0","12 900"
"2026","EFOP","Enterprise Operating Fund","Aviation","8446","Misc-Sale Cty Surp Prp/Txbl Sl","0","7 761,5"
"2026","EFOP","Enterprise Operating Fund","Aviation","8488","Miscellaneous Refunds","0","148 575,58"
"2026","EFOP","Enterprise Operating Fund","Aviation","R114","Gain/Loss Sale Of Investment","0","63 821,87"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","6343","Lics/Pmts-Neighborhood Farmers Market","1 700","2 150"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7436","Amtract Rental","73 200","36 600"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7443","Chgs Serv-Vending Non Taxable","0","75 000"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7456","Misc for Services","438 500","439 549,04"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7550","Service Charge Nsf Checks","0","150"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7815","Chgs Serv-Telephone Rental","1 472 800","305 297,1"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7816","Facil & Equip Rental Non Taxab","13 482 825","1 727 261"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","781A","Chgs Serv-Special Event Permit","100 000","62 804,17"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","781B","Chgs Serv-Commerc Filming Fee","0","12 500,01"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","781D","Chgs Serv-Pole Banner Rental","0","31 040"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","781V","Chgs Serv-Venue & Promotors Ordinance","2 500","875"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7822","Chgs Serv-Contract Service","5 387 171","1 159 525,95"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7832","Electrical Services Tax Exempt","98 670","213 219,39"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7838","Convention Ctr Parking Non-Tax","551 433","546 367,25"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7839","Sound/Lighting Tax Exempt","15 963","47 718,59"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7843","Chgs Serv-Parking Conv Ctr Gar","5 500","0"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","7894","Rebates revenues","75 000","0"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8100","Interest On Pooled Invest-Cash","0","443 349,87"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8104","Accrued Interest On Poold Inv","0","-253 222,57"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8116","Amortized Discount/Premium Int","0","185 285,82"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8201","Othr Sales-Alcoholic Beverages","19 209 215","5 907 494,81"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8218","Naming/Pouring Rights/Sponsors","20 000","0"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8410","Misc-Rental Othr Properties","0","28 073"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8414","Misc-Auto Auction/Non-Tax Sls","0","15 668,25"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8428","Misc-Misc Revenue","500","556,8"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8446","Misc-Sale Cty Surp Prp/Txbl Sl","0","52 336"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8471","Misc-Rental Of Bldgs And Othr","196 637","32 977,56"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","8482","Misc-Land Lease","697 600","403 779,6"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","9499","Disc For Prompt Payment","0","-304 846,08"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","9500","Hotel Occup Tax","89 706 029","31 937 461,05"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","9501","Hotel Occup Tax-Int","0","4 596,82"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","9502","Hotel Occup Tax-Penalty","0","35 559,52"
"2026","EFOP","Enterprise Operating Fund","Convention And Event Services","R114","Gain/Loss Sale Of Investment","0","16 225,67"
"2026","EFOP","Enterprise Operating Fund","Sustainable Development and Construction","7528","Zoning Verif Letter-Non Taxabl","0","0"
"2026","EFOP","Enterprise Operating Fund","Sustainable Development and Construction","8415","Misc-Sale of Fixed Assets","0","-4 050"
"2026","EFOP","Enterprise Operating Fund","Sustainable Development and Construction","8437","Misc-Gain On Sle Of Fxd Asset","0","4 050"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7211","Chgs Serv-City Wide Over/Short","0","27,2"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7277","Chg Serv-Interest On Del Accts","0","90"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7476","Chgs Serv-Wellness Prog Rev","0","37,56"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7491","Chgs Serv-Return Items Clrning","0","-50"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7500","Chgs Serv-Sanit Billing Fees","540 812","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7501","Chgs Serv-Misc Operation Reven","1 604 466","-562 318,35"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7549","Chg Serv-Stormwtr Billing Fees","931 431","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7550","Service Charge Nsf Checks","150 000","101 070"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7807","Chgs Serv-Print(Doc Frms)Ntxbl","20 000","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7810","Chgs Serv-Print(Docu Frms)Sale","7 500","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7834","Chgs Serv-Tr Wat-Tot Rev Retai","406 492 848","177 672 943,55"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7836","Chgs Serv-Tr Wat-Tot Rev Whsl","123 038 338","65 564 414,31"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7847","Chgs Serv-Raw Wat-Tot Rev Reta","1 669 102","1 093 447,87"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7849","Chgs Serv-Raw Wat-Totl Rev Whs","13 062 667","6 450 048,4"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7855","Chgs Serv-Serv Charges-Water","3 300 000","1 836 449"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7856","Chgs Serv-Late Paymt Penal-Wt","3 200 000","1 589 232,27"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7860","Chgs Serv-Cross Connect Cntl F","20 000","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7862","Chgs Serv-Ww-Totl Rev Retail","295 591 612","139 988 350,88"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7864","Chgs Serv-Ww-Total Rev Whsl","15 156 364","7 327 027,51"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7866","Chgs Serv-Ww-Retl Rev Surcharg","7 021 723","3 465 558,63"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7868","Chgs Serv-Ww-Whsl Rev Surcharg","550 000","12 509,38"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","7873","Chgs Serv-Late Paymt Pen-Ww","2 700 000","1 334 234,22"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8015","Fines/For-Refnds-Fines & Forf","2 500","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8100","Interest On Pooled Invest-Cash","2 805 219","3 313 345,87"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8101","Interest-Int On Cert Of Dep","100 000","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8103","Interest-Miscelleaneous","224 822","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8104","Accrued Interest On Poold Inv","1 160 000","-212 793,91"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8116","Amortized Discount/Premium Int","135 245","1 380 359,25"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8415","Misc-Sale of Fixed Assets","0","-202 400"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8416","Misc-Proceeds Fr Sale Of Land","2 500","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8420","Misc-Handling Charges","0","-75"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8428","Misc-Misc Revenue","200 000","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8432","Misc-Sale Cty Surp Prp/Non Tx","20 000","16 205"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8437","Misc-Gain On Sle Of Fxd Asset","0","202 400"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8438","Misc-Accr Int-Sale Of Bond","0","11,6"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8446","Misc-Sale Cty Surp Prp/Txbl Sl","0","2 775,5"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8450","Misc-Taps-Water Permits","555 000","516 232,27"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8451","Misc-Laterals-Sewer Permits","350 000","399 123"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8452","Misc-Water Pro Rata Refund","16 900","61 853,13"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8458","Misc-Water Special Assessments","16 580","0"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8482","Misc-Land Lease","100 000","64 865,05"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","8803","Concession-Rev Lake Ray Hubbard","150 000","50 125,08"
"2026","EFOP","Enterprise Operating Fund","Dallas Water Utilities","R114","Gain/Loss Sale Of Investment","0","121 349,64"
"2026","EFOP","Enterprise Operating Fund","Office of Arts and Culture","7550","Service Charge Nsf Checks","0","70"
"2026","EFOP","Enterprise Operating Fund","Office of Arts and Culture","8100","Interest On Pooled Invest-Cash","0","1 275,78"
"2026","EFOP","Enterprise Operating Fund","Office of Arts and Culture","8104","Accrued Interest On Poold Inv","0","0,15"
"2026","EFOP","Enterprise Operating Fund","Office of Arts and Culture","8116","Amortized Discount/Premium Int","0","526,03"
"2026","EFOP","Enterprise Operating Fund","Office of Arts and Culture","8428","Misc-Misc Revenue","473 114","237 644,85"
"2026","EFOP","Enterprise Operating Fund","Office of Arts and Culture","R114","Gain/Loss Sale Of Investment","0","48,35"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","6370","Lics/Pmts-Fire Prevent Permit","215 656","141 148,71"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7040","Certificate Of Occupancy","1 817 272","749 180,5"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7041","Registrations","1 094 160","614 825"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7043","Special/Plat","1 230 614","693 967,5"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7044","Re-Inspection Fee","127 444","157 155"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7045","After Hours Inspection","299 779","195 125"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7046","Document Sales Non Taxable","79","0"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7047","Miscellaneous Bldg Insp","874 946","651 542,95"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7048","Board Of Adjustments/Sign","200 342","60 627,5"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704A","Site Plan Review","553 051","533 911,62"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704B","Building Plan Review","5 977 029","3 248 181,4"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704C","Bldg Permit Commercial","3 154 563","2 194 748,57"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704D","Demolition Permit","301 967","159 454,04"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704E","Express Plan Review-Nontaxable","2 129 358","1 024 250"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704F","After-hour Gas & Electric release","0","200"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704I","Consultation Fee-Staff Time","214 916","141 688,6"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704J","Expedited Plan Review Per Trade","77 688","33 200"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704K","Expedited Priority Inspection-Same Day","21 156","9 250"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704M","Bldg Permit Multi Family","4 306 845","920 712,56"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704O","Plan Review-Sign Installation or Construction","50 697","49 722"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704P","Pre-Development Meetings-Structure","261 453","148 708"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704Q","Remodel Residential","5 745 879","2 381 028,57"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704R","Bldg Permit Remodel","14 056 441","7 783 748,87"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704S","Bldg Permit Single Family","2 395 337","1 280 187,4"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704T","Tree Removal Permit Nontaxable","3 967","5 827,21"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704U","Unauthorized Cover Up Fee","23 275","12 600"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704V","Zoning Research Only Fee","18 499","100"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","704X","Partial Team Review Fee","0","4 687"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7053","Bldg Insp Backflow Prevention","412 648","112 407"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7054","Billboard Licensing Insp Fee","257 126","6 678"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","705B","Temp Certificate of Occupancy Extension","42 810","91 239,28"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","705C","Parking Agreement Amendment/term","13 486","1 837,5"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","705D","Zoning Determination Letter","46 114","44 904"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7060","PDV Technology Fee","0","447 362,67"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7061","PDV Inspection Fee","0","1 663 973"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7062","PDV BIC Record Change","0","106 540"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7063","PDV Floodplain Miscellaneous Review Fee","0","26 400"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7064","PDV Address Assignment Fee","0","59 350"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7065","PDV Sidewalk Waiver Fee","0","28 080"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7066","PDV Notary Fee","0","1 665"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7067","PDV Review Plats and Field Notes","0","31 600"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","70MR","Multi-family Remodel","993 461","397 081,62"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7401","Zoning/Lndmk Sign Applic Fees","574 771","253 665,76"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7512","Specialprovisionsigndistrictfe","6 176","8 337"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7516","Misc Docket Items Fee","38 968","26 182,5"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7527","Mobile Unit & Kiosk/Coffee Cart Plan Review Fee","52 375","33 400"
"2026","EFOP","Enterprise Operating Fund","Planning and Development","7528","Zoning Verif Letter-Non Taxabl","227 764","153 119"
